m_B,deltaE,nFlux
31.9721,510,0
31.9721,520,0
31.9721,530,0
31.9721,540,0
31.9721,550,0
31.9721,560,0
31.9721,570,0
31.9721,580,0
31.9721,590,0
31.9721,600,0
31.9721,610,0
31.9721,620,0
31.9721,630,0
31.9721,640,0
31.9721,650,0
31.9721,660,0
31.9721,670,0
31.9721,680,0
31.9721,690,0
31.9721,700,0
31.9721,710,0
31.9721,720,0
31.9721,730,0
31.9721,740,0
31.9721,750,0
31.9721,760,0
31.9721,770,0
31.9721,780,0
31.9721,790,0
31.9721,800,0
31.9721,810,0
31.9721,820,0
31.9721,830,0
31.9721,840,0
31.9721,850,0
31.9721,860,0
31.9721,870,0
31.9721,880,0
31.9721,890,0
31.9721,900,0
31.9721,910,0
31.9721,920,0
31.9721,930,0
31.9721,940,0
31.9721,950,0
31.9721,960,0
31.9721,970,0
31.9721,980,0
31.9721,990,0
32.6599,0,25
32.6599,10,56
32.6599,20,86
32.6599,30,174
32.6599,40,324
32.6599,50,536
32.6599,60,833
32.6599,70,1707
32.6599,80,3069
32.6599,90,5228
32.6599,100,8170
32.6599,110,0
32.6599,120,0
32.6599,130,0
32.6599,140,0
32.6599,150,0
32.6599,160,0
32.6599,170,0
32.6599,180,0
32.6599,190,0
32.6599,200,0
32.6599,210,0
32.6599,220,0
32.6599,230,0
32.6599,240,0
32.6599,250,0
32.6599,260,0
32.6599,270,0
32.6599,280,0
32.6599,290,0
32.6599,300,0
32.6599,310,0
32.6599,320,0
32.6599,330,0
32.6599,340,0
32.6599,350,0
32.6599,360,0
32.6599,370,0
32.6599,380,0
32.6599,390,0
32.6599,400,0
32.6599,410,0
32.6599,420,0
32.6599,430,0
32.6599,440,0
32.6599,450,0
32.6599,460,0
32.6599,470,0
32.6599,480,0
32.6599,490,0
32.6599,500,0
32.6599,510,0
32.6599,520,0
32.6599,530,0
32.6599,540,0
32.6599,550,0
32.6599,560,0
32.6599,570,0
32.6599,580,0
32.6599,590,0
32.6599,600,0
32.6599,610,0
32.6599,620,0
32.6599,630,0
32.6599,640,0
32.6599,650,0
32.6599,660,0
32.6599,670,0
32.6599,680,0
32.6599,690,0
32.6599,700,0
32.6599,710,0
32.6599,720,0
32.6599,730,0
32.6599,740,0
32.6599,750,0
32.6599,760,0
32.6599,770,0
32.6599,780,0
32.6599,790,0
32.6599,800,0
32.6599,810,0
32.6599,820,0
32.6599,830,0
32.6599,840,0
32.6599,850,0
32.6599,860,0
32.6599,870,0
32.6599,880,0
32.6599,890,0
32.6599,900,0
32.6599,910,0
32.6599,920,0
32.6599,930,0
32.6599,940,0
32.6599,950,0
32.6599,960,0
32.6599,970,0
32.6599,980,0
32.6599,990,0
33.3477,0,25
33.3477,10,44
33.3477,20,125
33.3477,30,194
33.3477,40,351
33.3477,50,567
33.3477,60,924
33.3477,70,1822
33.3477,80,3590
33.3477,90,7654
33.3477,100,4384
33.3477,110,0
33.3477,120,0
33.3477,130,0
33.3477,140,0
33.3477,150,0
33.3477,160,0
33.3477,170,0
33.3477,180,0
33.3477,190,0
33.3477,200,0
33.3477,210,0
33.3477,220,0
33.3477,230,0
33.3477,240,0
33.3477,250,0
33.3477,260,0
33.3477,270,0
33.3477,280,0
33.3477,290,0
33.3477,300,0
33.3477,310,0
33.3477,320,0
33.3477,330,0
33.3477,340,0
33.3477,350,0
33.3477,360,0
33.3477,370,0
33.3477,380,0
33.3477,390,0
33.3477,400,0
33.3477,410,0
33.3477,420,0
33.3477,430,0
33.3477,440,0
33.3477,450,0
33.3477,460,0
33.3477,470,0
33.3477,480,0
33.3477,490,0
33.3477,500,0
33.3477,510,0
33.3477,520,0
33.3477,530,0
33.3477,540,0
33.3477,550,0
33.3477,560,0
33.3477,570,0
33.3477,580,0
33.3477,590,0
33.3477,600,0
33.3477,610,0
33.3477,620,0
33.3477,630,0
33.3477,640,0
33.3477,650,0
33.3477,660,0
33.3477,670,0
33.3477,680,0
33.3477,690,0
33.3477,700,0
33.3477,710,0
33.3477,720,0
33.3477,730,0
33.3477,740,0
33.3477,750,0
33.3477,760,0
33.3477,770,0
33.3477,780,0
33.3477,790,0
33.3477,800,0
33.3477,810,0
33.3477,820,0
33.3477,830,0
33.3477,840,0
33.3477,850,0
33.3477,860,0
33.3477,870,0
33.3477,880,0
33.3477,890,0
33.3477,900,0
33.3477,910,0
33.3477,920,0
33.3477,930,0
33.3477,940,0
33.3477,950,0
33.3477,960,0
33.3477,970,0
33.3477,980,0
33.3477,990,0
34.0354,0,25
34.0354,10,53
34.0354,20,106
34.0354,30,203
34.0354,40,361
34.0354,50,594
34.0354,60,1061
34.0354,70,1976
34.0354,80,4073
34.0354,90,9252
34.0354,100,214
34.0354,110,0
34.0354,120,0
34.0354,130,0
34.0354,140,0
34.0354,150,0
34.0354,160,0
34.0354,170,0
34.0354,180,0
34.0354,190,0
34.0354,200,0
34.0354,210,0
34.0354,220,0
34.0354,230,0
34.0354,240,0
34.0354,250,0
34.0354,260,0
34.0354,270,0
34.0354,280,0
34.0354,290,0
34.0354,300,0
34.0354,310,0
34.0354,320,0
34.0354,330,0
34.0354,340,0
34.0354,350,0
34.0354,360,0
34.0354,370,0
34.0354,380,0
34.0354,390,0
34.0354,400,0
34.0354,410,0
34.0354,420,0
34.0354,430,0
34.0354,440,0
34.0354,450,0
34.0354,460,0
34.0354,470,0
34.0354,480,0
34.0354,490,0
34.0354,500,0
34.0354,510,0
34.0354,520,0
34.0354,530,0
34.0354,540,0
34.0354,550,0
34.0354,560,0
34.0354,570,0
34.0354,580,0
34.0354,590,0
34.0354,600,0
34.0354,610,0
34.0354,620,0
34.0354,630,0
34.0354,640,0
34.0354,650,0
34.0354,660,0
34.0354,670,0
34.0354,680,0
34.0354,690,0
34.0354,700,0
34.0354,710,0
34.0354,720,0
34.0354,730,0
34.0354,740,0
34.0354,750,0
34.0354,760,0
34.0354,770,0
34.0354,780,0
34.0354,790,0
34.0354,800,0
34.0354,810,0
34.0354,820,0
34.0354,830,0
34.0354,840,0
34.0354,850,0
34.0354,860,0
34.0354,870,0
34.0354,880,0
34.0354,890,0
34.0354,900,0
34.0354,910,0
34.0354,920,0
34.0354,930,0
34.0354,940,0
34.0354,950,0
34.0354,960,0
34.0354,970,0
34.0354,980,0
34.0354,990,0
34.7232,0,32
34.7232,10,55
34.7232,20,134
34.7232,30,207
34.7232,40,433
34.7232,50,605
34.7232,60,1176
34.7232,70,2289
34.7232,80,4787
34.7232,90,7829
34.7232,100,0
34.7232,110,0
34.7232,120,0
34.7232,130,0
34.7232,140,0
34.7232,150,0
34.7232,160,0
34.7232,170,0
34.7232,180,0
34.7232,190,0
34.7232,200,0
34.7232,210,0
34.7232,220,0
34.7232,230,0
34.7232,240,0
34.7232,250,0
34.7232,260,0
34.7232,270,0
34.7232,280,0
34.7232,290,0
34.7232,300,0
34.7232,310,0
34.7232,320,0
34.7232,330,0
34.7232,340,0
34.7232,350,0
34.7232,360,0
34.7232,370,0
34.7232,380,0
34.7232,390,0
34.7232,400,0
34.7232,410,0
34.7232,420,0
34.7232,430,0
34.7232,440,0
34.7232,450,0
34.7232,460,0
34.7232,470,0
34.7232,480,0
34.7232,490,0
34.7232,500,0
34.7232,510,0
34.7232,520,0
34.7232,530,0
34.7232,540,0
34.7232,550,0
34.7232,560,0
34.7232,570,0
34.7232,580,0
34.7232,590,0
34.7232,600,0
34.7232,610,0
34.7232,620,0
34.7232,630,0
34.7232,640,0
34.7232,650,0
34.7232,660,0
34.7232,670,0
34.7232,680,0
34.7232,690,0
34.7232,700,0
34.7232,710,0
34.7232,720,0
34.7232,730,0
34.7232,740,0
34.7232,750,0
34.7232,760,0
34.7232,770,0
34.7232,780,0
34.7232,790,0
34.7232,800,0
34.7232,810,0
34.7232,820,0
34.7232,830,0
34.7232,840,0
34.7232,850,0
34.7232,860,0
34.7232,870,0
34.7232,880,0
34.7232,890,0
34.7232,900,0
34.7232,910,0
34.7232,920,0
34.7232,930,0
34.7232,940,0
34.7232,950,0
34.7232,960,0
34.7232,970,0
34.7232,980,0
34.7232,990,0
35.411,0,31
35.411,10,73
35.411,20,137
35.411,30,217
35.411,40,454
35.411,50,652
35.411,60,1304
35.411,70,2497
35.411,80,6965
35.411,90,3988
35.411,100,0
35.411,110,0
35.411,120,0
35.411,130,0
35.411,140,0
35.411,150,0
35.411,160,0
35.411,170,0
35.411,180,0
35.411,190,0
35.411,200,0
35.411,210,0
35.411,220,0
35.411,230,0
35.411,240,0
35.411,250,0
35.411,260,0
35.411,270,0
35.411,280,0
35.411,290,0
35.411,300,0
35.411,310,0
35.411,320,0
35.411,330,0
35.411,340,0
35.411,350,0
35.411,360,0
35.411,370,0
35.411,380,0
35.411,390,0
35.411,400,0
35.411,410,0
35.411,420,0
35.411,430,0
35.411,440,0
35.411,450,0
35.411,460,0
35.411,470,0
35.411,480,0
35.411,490,0
35.411,500,0
35.411,510,0
35.411,520,0
35.411,530,0
35.411,540,0
35.411,550,0
35.411,560,0
35.411,570,0
35.411,580,0
35.411,590,0
35.411,600,0
35.411,610,0
35.411,620,0
35.411,630,0
35.411,640,0
35.411,650,0
35.411,660,0
35.411,670,0
35.411,680,0
35.411,690,0
35.411,700,0
35.411,710,0
35.411,720,0
35.411,730,0
35.411,740,0
35.411,750,0
35.411,760,0
35.411,770,0
35.411,780,0
35.411,790,0
35.411,800,0
35.411,810,0
35.411,820,0
35.411,830,0
35.411,840,0
35.411,850,0
35.411,860,0
35.411,870,0
35.411,880,0
35.411,890,0
35.411,900,0
35.411,910,0
35.411,920,0
35.411,930,0
35.411,940,0
35.411,950,0
35.411,960,0
35.411,970,0
35.411,980,0
35.411,990,0
36.0988,0,33
36.0988,10,57
36.0988,20,126
36.0988,30,215
36.0988,40,467
36.0988,50,781
36.0988,60,1464
36.0988,70,3063
36.0988,80,8880
36.0988,90,611
36.0988,100,0
36.0988,110,0
36.0988,120,0
36.0988,130,0
36.0988,140,0
36.0988,150,0
36.0988,160,0
36.0988,170,0
36.0988,180,0
36.0988,190,0
36.0988,200,0
36.0988,210,0
36.0988,220,0
36.0988,230,0
36.0988,240,0
36.0988,250,0
36.0988,260,0
36.0988,270,0
36.0988,280,0
36.0988,290,0
36.0988,300,0
36.0988,310,0
36.0988,320,0
36.0988,330,0
36.0988,340,0
36.0988,350,0
36.0988,360,0
36.0988,370,0
36.0988,380,0
36.0988,390,0
36.0988,400,0
36.0988,410,0
36.0988,420,0
36.0988,430,0
36.0988,440,0
36.0988,450,0
36.0988,460,0
36.0988,470,0
36.0988,480,0
36.0988,490,0
36.0988,500,0
36.0988,510,0
36.0988,520,0
36.0988,530,0
36.0988,540,0
36.0988,550,0
36.0988,560,0
36.0988,570,0
36.0988,580,0
36.0988,590,0
36.0988,600,0
36.0988,610,0
36.0988,620,0
36.0988,630,0
36.0988,640,0
36.0988,650,0
36.0988,660,0
36.0988,670,0
36.0988,680,0
36.0988,690,0
36.0988,700,0
36.0988,710,0
36.0988,720,0
36.0988,730,0
36.0988,740,0
36.0988,750,0
36.0988,760,0
36.0988,770,0
36.0988,780,0
36.0988,790,0
36.0988,800,0
36.0988,810,0
36.0988,820,0
36.0988,830,0
36.0988,840,0
36.0988,850,0
36.0988,860,0
36.0988,870,0
36.0988,880,0
36.0988,890,0
36.0988,900,0
36.0988,910,0
36.0988,920,0
36.0988,930,0
36.0988,940,0
36.0988,950,0
36.0988,960,0
36.0988,970,0
36.0988,980,0
36.0988,990,0
36.7866,0,41
36.7866,10,65
36.7866,20,147
36.7866,30,224
36.7866,40,492
36.7866,50,838
36.7866,60,1514
36.7866,70,3463
36.7866,80,6903
36.7866,90,0
36.7866,100,0
36.7866,110,0
36.7866,120,0
36.7866,130,0
36.7866,140,0
36.7866,150,0
36.7866,160,0
36.7866,170,0
36.7866,180,0
36.7866,190,0
36.7866,200,0
36.7866,210,0
36.7866,220,0
36.7866,230,0
36.7866,240,0
36.7866,250,0
36.7866,260,0
36.7866,270,0
36.7866,280,0
36.7866,290,0
36.7866,300,0
36.7866,310,0
36.7866,320,0
36.7866,330,0
36.7866,340,0
36.7866,350,0
36.7866,360,0
36.7866,370,0
36.7866,380,0
36.7866,390,0
36.7866,400,0
36.7866,410,0
36.7866,420,0
36.7866,430,0
36.7866,440,0
36.7866,450,0
36.7866,460,0
36.7866,470,0
36.7866,480,0
36.7866,490,0
36.7866,500,0
36.7866,510,0
36.7866,520,0
36.7866,530,0
36.7866,540,0
36.7866,550,0
36.7866,560,0
36.7866,570,0
36.7866,580,0
36.7866,590,0
36.7866,600,0
36.7866,610,0
36.7866,620,0
36.7866,630,0
36.7866,640,0
36.7866,650,0
36.7866,660,0
36.7866,670,0
36.7866,680,0
36.7866,690,0
36.7866,700,0
36.7866,710,0
36.7866,720,0
36.7866,730,0
36.7866,740,0
36.7866,750,0
36.7866,760,0
36.7866,770,0
36.7866,780,0
36.7866,790,0
36.7866,800,0
36.7866,810,0
36.7866,820,0
36.7866,830,0
36.7866,840,0
36.7866,850,0
36.7866,860,0
36.7866,870,0
36.7866,880,0
36.7866,890,0
36.7866,900,0
36.7866,910,0
36.7866,920,0
36.7866,930,0
36.7866,940,0
36.7866,950,0
36.7866,960,0
36.7866,970,0
36.7866,980,0
36.7866,990,0
37.4743,0,51
37.4743,10,79
37.4743,20,186
37.4743,30,241
37.4743,40,561
37.4743,50,947
37.4743,60,1791
37.4743,70,5307
37.4743,80,4246
37.4743,90,0
37.4743,100,0
37.4743,110,0
37.4743,120,0
37.4743,130,0
37.4743,140,0
37.4743,150,0
37.4743,160,0
37.4743,170,0
37.4743,180,0
37.4743,190,0
37.4743,200,0
37.4743,210,0
37.4743,220,0
37.4743,230,0
37.4743,240,0
37.4743,250,0
37.4743,260,0
37.4743,270,0
37.4743,280,0
37.4743,290,0
37.4743,300,0
37.4743,310,0
37.4743,320,0
37.4743,330,0
37.4743,340,0
37.4743,350,0
37.4743,360,0
37.4743,370,0
37.4743,380,0
37.4743,390,0
37.4743,400,0
37.4743,410,0
37.4743,420,0
37.4743,430,0
37.4743,440,0
37.4743,450,0
37.4743,460,0
37.4743,470,0
37.4743,480,0
37.4743,490,0
37.4743,500,0
37.4743,510,0
37.4743,520,0
37.4743,530,0
37.4743,540,0
37.4743,550,0
37.4743,560,0
37.4743,570,0
37.4743,580,0
37.4743,590,0
37.4743,600,0
37.4743,610,0
37.4743,620,0
37.4743,630,0
37.4743,640,0
37.4743,650,0
37.4743,660,0
37.4743,670,0
37.4743,680,0
37.4743,690,0
37.4743,700,0
37.4743,710,0
37.4743,720,0
37.4743,730,0
37.4743,740,0
37.4743,750,0
37.4743,760,0
37.4743,770,0
37.4743,780,0
37.4743,790,0
37.4743,800,0
37.4743,810,0
37.4743,820,0
37.4743,830,0
37.4743,840,0
37.4743,850,0
37.4743,860,0
37.4743,870,0
37.4743,880,0
37.4743,890,0
37.4743,900,0
37.4743,910,0
37.4743,920,0
37.4743,930,0
37.4743,940,0
37.4743,950,0
37.4743,960,0
37.4743,970,0
37.4743,980,0
37.4743,990,0
38.1621,0,36
38.1621,10,65
38.1621,20,175
38.1621,30,258
38.1621,40,651
38.1621,50,1100
38.1621,60,1975
38.1621,70,4872
38.1621,80,1067
38.1621,90,0
38.1621,100,0
38.1621,110,0
38.1621,120,0
38.1621,130,0
38.1621,140,0
38.1621,150,0
38.1621,160,0
38.1621,170,0
38.1621,180,0
38.1621,190,0
38.1621,200,0
38.1621,210,0
38.1621,220,0
38.1621,230,0
38.1621,240,0
38.1621,250,0
38.1621,260,0
38.1621,270,0
38.1621,280,0
38.1621,290,0
38.1621,300,0
38.1621,310,0
38.1621,320,0
38.1621,330,0
38.1621,340,0
38.1621,350,0
38.1621,360,0
38.1621,370,0
38.1621,380,0
38.1621,390,0
38.1621,400,0
38.1621,410,0
38.1621,420,0
38.1621,430,0
38.1621,440,0
38.1621,450,0
38.1621,460,0
38.1621,470,0
38.1621,480,0
38.1621,490,0
38.1621,500,0
38.1621,510,0
38.1621,520,0
38.1621,530,0
38.1621,540,0
38.1621,550,0
38.1621,560,0
38.1621,570,0
38.1621,580,0
38.1621,590,0
38.1621,600,0
38.1621,610,0
38.1621,620,0
38.1621,630,0
38.1621,640,0
38.1621,650,0
38.1621,660,0
38.1621,670,0
38.1621,680,0
38.1621,690,0
38.1621,700,0
38.1621,710,0
38.1621,720,0
38.1621,730,0
38.1621,740,0
38.1621,750,0
38.1621,760,0
38.1621,770,0
38.1621,780,0
38.1621,790,0
38.1621,800,0
38.1621,810,0
38.1621,820,0
38.1621,830,0
38.1621,840,0
38.1621,850,0
38.1621,860,0
38.1621,870,0
38.1621,880,0
38.1621,890,0
38.1621,900,0
38.1621,910,0
38.1621,920,0
38.1621,930,0
38.1621,940,0
38.1621,950,0
38.1621,960,0
38.1621,970,0
38.1621,980,0
38.1621,990,0
38.8499,0,49
38.8499,10,83
38.8499,20,158
38.8499,30,284
38.8499,40,638
38.8499,50,1274
38.8499,60,2449
38.8499,70,4244
38.8499,80,0
38.8499,90,0
38.8499,100,0
38.8499,110,0
38.8499,120,0
38.8499,130,0
38.8499,140,0
38.8499,150,0
38.8499,160,0
38.8499,170,0
38.8499,180,0
38.8499,190,0
38.8499,200,0
38.8499,210,0
38.8499,220,0
38.8499,230,0
38.8499,240,0
38.8499,250,0
38.8499,260,0
38.8499,270,0
38.8499,280,0
38.8499,290,0
38.8499,300,0
38.8499,310,0
38.8499,320,0
38.8499,330,0
38.8499,340,0
38.8499,350,0
38.8499,360,0
38.8499,370,0
38.8499,380,0
38.8499,390,0
38.8499,400,0
38.8499,410,0
38.8499,420,0
38.8499,430,0
38.8499,440,0
38.8499,450,0
38.8499,460,0
38.8499,470,0
38.8499,480,0
38.8499,490,0
38.8499,500,0
38.8499,510,0
38.8499,520,0
38.8499,530,0
38.8499,540,0
38.8499,550,0
38.8499,560,0
38.8499,570,0
38.8499,580,0
38.8499,590,0
38.8499,600,0
38.8499,610,0
38.8499,620,0
38.8499,630,0
38.8499,640,0
38.8499,650,0
38.8499,660,0
38.8499,670,0
38.8499,680,0
38.8499,690,0
38.8499,700,0
38.8499,710,0
38.8499,720,0
38.8499,730,0
38.8499,740,0
38.8499,750,0
38.8499,760,0
38.8499,770,0
38.8499,780,0
38.8499,790,0
38.8499,800,0
38.8499,810,0
38.8499,820,0
38.8499,830,0
38.8499,840,0
38.8499,850,0
38.8499,860,0
38.8499,870,0
38.8499,880,0
38.8499,890,0
38.8499,900,0
38.8499,910,0
38.8499,920,0
38.8499,930,0
38.8499,940,0
38.8499,950,0
38.8499,960,0
38.8499,970,0
38.8499,980,0
38.8499,990,0
39.5377,0,44
39.5377,10,82
39.5377,20,185
39.5377,30,332
39.5377,40,620
39.5377,50,1507
39.5377,60,2814
39.5377,70,3252
39.5377,80,0
39.5377,90,0
39.5377,100,0
39.5377,110,0
39.5377,120,0
39.5377,130,0
39.5377,140,0
39.5377,150,0
39.5377,160,0
39.5377,170,0
39.5377,180,0
39.5377,190,0
39.5377,200,0
39.5377,210,0
39.5377,220,0
39.5377,230,0
39.5377,240,0
39.5377,250,0
39.5377,260,0
39.5377,270,0
39.5377,280,0
39.5377,290,0
39.5377,300,0
39.5377,310,0
39.5377,320,0
39.5377,330,0
39.5377,340,0
39.5377,350,0
39.5377,360,0
39.5377,370,0
39.5377,380,0
39.5377,390,0
39.5377,400,0
39.5377,410,0
39.5377,420,0
39.5377,430,0
39.5377,440,0
39.5377,450,0
39.5377,460,0
39.5377,470,0
39.5377,480,0
39.5377,490,0
39.5377,500,0
39.5377,510,0
39.5377,520,0
39.5377,530,0
39.5377,540,0
39.5377,550,0
39.5377,560,0
39.5377,570,0
39.5377,580,0
39.5377,590,0
39.5377,600,0
39.5377,610,0
39.5377,620,0
39.5377,630,0
39.5377,640,0
39.5377,650,0
39.5377,660,0
39.5377,670,0
39.5377,680,0
39.5377,690,0
39.5377,700,0
39.5377,710,0
39.5377,720,0
39.5377,730,0
39.5377,740,0
39.5377,750,0
39.5377,760,0
39.5377,770,0
39.5377,780,0
39.5377,790,0
39.5377,800,0
39.5377,810,0
39.5377,820,0
39.5377,830,0
39.5377,840,0
39.5377,850,0
39.5377,860,0
39.5377,870,0
39.5377,880,0
39.5377,890,0
39.5377,900,0
39.5377,910,0
39.5377,920,0
39.5377,930,0
39.5377,940,0
39.5377,950,0
39.5377,960,0
39.5377,970,0
39.5377,980,0
39.5377,990,0
40.2255,0,43
40.2255,10,90
40.2255,20,210
40.2255,30,317
40.2255,40,707
40.2255,50,1717
40.2255,60,3996
40.2255,70,2413
40.2255,80,0
40.2255,90,0
40.2255,100,0
40.2255,110,0
40.2255,120,0
40.2255,130,0
40.2255,140,0
40.2255,150,0
40.2255,160,0
40.2255,170,0
40.2255,180,0
40.2255,190,0
40.2255,200,0
40.2255,210,0
40.2255,220,0
40.2255,230,0
40.2255,240,0
40.2255,250,0
40.2255,260,0
40.2255,270,0
40.2255,280,0
40.2255,290,0
40.2255,300,0
40.2255,310,0
40.2255,320,0
40.2255,330,0
40.2255,340,0
40.2255,350,0
40.2255,360,0
40.2255,370,0
40.2255,380,0
40.2255,390,0
40.2255,400,0
40.2255,410,0
40.2255,420,0
40.2255,430,0
40.2255,440,0
40.2255,450,0
40.2255,460,0
40.2255,470,0
40.2255,480,0
40.2255,490,0
40.2255,500,0
40.2255,510,0
40.2255,520,0
40.2255,530,0
40.2255,540,0
40.2255,550,0
40.2255,560,0
40.2255,570,0
40.2255,580,0
40.2255,590,0
40.2255,600,0
40.2255,610,0
40.2255,620,0
40.2255,630,0
40.2255,640,0
40.2255,650,0
40.2255,660,0
40.2255,670,0
40.2255,680,0
40.2255,690,0
40.2255,700,0
40.2255,710,0
40.2255,720,0
40.2255,730,0
40.2255,740,0
40.2255,750,0
40.2255,760,0
40.2255,770,0
40.2255,780,0
40.2255,790,0
40.2255,800,0
40.2255,810,0
40.2255,820,0
40.2255,830,0
40.2255,840,0
40.2255,850,0
40.2255,860,0
40.2255,870,0
40.2255,880,0
40.2255,890,0
40.2255,900,0
40.2255,910,0
40.2255,920,0
40.2255,930,0
40.2255,940,0
40.2255,950,0
40.2255,960,0
40.2255,970,0
40.2255,980,0
40.2255,990,0
40.9132,0,38
40.9132,10,106
40.9132,20,177
40.9132,30,394
40.9132,40,772
40.9132,50,1819
40.9132,60,4346
40.9132,70,1036
40.9132,80,0
40.9132,90,0
40.9132,100,0
40.9132,110,0
40.9132,120,0
40.9132,130,0
40.9132,140,0
40.9132,150,0
40.9132,160,0
40.9132,170,0
40.9132,180,0
40.9132,190,0
40.9132,200,0
40.9132,210,0
40.9132,220,0
40.9132,230,0
40.9132,240,0
40.9132,250,0
40.9132,260,0
40.9132,270,0
40.9132,280,0
40.9132,290,0
40.9132,300,0
40.9132,310,0
40.9132,320,0
40.9132,330,0
40.9132,340,0
40.9132,350,0
40.9132,360,0
40.9132,370,0
40.9132,380,0
40.9132,390,0
40.9132,400,0
40.9132,410,0
40.9132,420,0
40.9132,430,0
40.9132,440,0
40.9132,450,0
40.9132,460,0
40.9132,470,0
40.9132,480,0
40.9132,490,0
40.9132,500,0
40.9132,510,0
40.9132,520,0
40.9132,530,0
40.9132,540,0
40.9132,550,0
40.9132,560,0
40.9132,570,0
40.9132,580,0
40.9132,590,0
40.9132,600,0
40.9132,610,0
40.9132,620,0
40.9132,630,0
40.9132,640,0
40.9132,650,0
40.9132,660,0
40.9132,670,0
40.9132,680,0
40.9132,690,0
40.9132,700,0
40.9132,710,0
40.9132,720,0
40.9132,730,0
40.9132,740,0
40.9132,750,0
40.9132,760,0
40.9132,770,0
40.9132,780,0
40.9132,790,0
40.9132,800,0
40.9132,810,0
40.9132,820,0
40.9132,830,0
40.9132,840,0
40.9132,850,0
40.9132,860,0
40.9132,870,0
40.9132,880,0
40.9132,890,0
40.9132,900,0
40.9132,910,0
40.9132,920,0
40.9132,930,0
40.9132,940,0
40.9132,950,0
40.9132,960,0
40.9132,970,0
40.9132,980,0
40.9132,990,0
41.601,0,65
41.601,10,100
41.601,20,241
41.601,30,442
41.601,40,865
41.601,50,2060
41.601,60,4110
41.601,70,0
41.601,80,0
41.601,90,0
41.601,100,0
41.601,110,0
41.601,120,0
41.601,130,0
41.601,140,0
41.601,150,0
41.601,160,0
41.601,170,0
41.601,180,0
41.601,190,0
41.601,200,0
41.601,210,0
41.601,220,0
41.601,230,0
41.601,240,0
41.601,250,0
41.601,260,0
41.601,270,0
41.601,280,0
41.601,290,0
41.601,300,0
41.601,310,0
41.601,320,0
41.601,330,0
41.601,340,0
41.601,350,0
41.601,360,0
41.601,370,0
41.601,380,0
41.601,390,0
41.601,400,0
41.601,410,0
41.601,420,0
41.601,430,0
41.601,440,0
41.601,450,0
41.601,460,0
41.601,470,0
41.601,480,0
41.601,490,0
41.601,500,0
41.601,510,0
41.601,520,0
41.601,530,0
41.601,540,0
41.601,550,0
41.601,560,0
41.601,570,0
41.601,580,0
41.601,590,0
41.601,600,0
41.601,610,0
41.601,620,0
41.601,630,0
41.601,640,0
41.601,650,0
41.601,660,0
41.601,670,0
41.601,680,0
41.601,690,0
41.601,700,0
41.601,710,0
41.601,720,0
41.601,730,0
41.601,740,0
41.601,750,0
41.601,760,0
41.601,770,0
41.601,780,0
41.601,790,0
41.601,800,0
41.601,810,0
41.601,820,0
41.601,830,0
41.601,840,0
41.601,850,0
41.601,860,0
41.601,870,0
41.601,880,0
41.601,890,0
41.601,900,0
41.601,910,0
41.601,920,0
41.601,930,0
41.601,940,0
41.601,950,0
41.601,960,0
41.601,970,0
41.601,980,0
41.601,990,0
42.2888,0,60
42.2888,10,114
42.2888,20,236
42.2888,30,470
42.2888,40,928
42.2888,50,2809
42.2888,60,3752
42.2888,70,0
42.2888,80,0
42.2888,90,0
42.2888,100,0
42.2888,110,0
42.2888,120,0
42.2888,130,0
42.2888,140,0
42.2888,150,0
42.2888,160,0
42.2888,170,0
42.2888,180,0
42.2888,190,0
42.2888,200,0
42.2888,210,0
42.2888,220,0
42.2888,230,0
42.2888,240,0
42.2888,250,0
42.2888,260,0
42.2888,270,0
42.2888,280,0
42.2888,290,0
42.2888,300,0
42.2888,310,0
42.2888,320,0
42.2888,330,0
42.2888,340,0
42.2888,350,0
42.2888,360,0
42.2888,370,0
42.2888,380,0
42.2888,390,0
42.2888,400,0
42.2888,410,0
42.2888,420,0
42.2888,430,0
42.2888,440,0
42.2888,450,0
42.2888,460,0
42.2888,470,0
42.2888,480,0
42.2888,490,0
42.2888,500,0
42.2888,510,0
42.2888,520,0
42.2888,530,0
42.2888,540,0
42.2888,550,0
42.2888,560,0
42.2888,570,0
42.2888,580,0
42.2888,590,0
42.2888,600,0
42.2888,610,0
42.2888,620,0
42.2888,630,0
42.2888,640,0
42.2888,650,0
42.2888,660,0
42.2888,670,0
42.2888,680,0
42.2888,690,0
42.2888,700,0
42.2888,710,0
42.2888,720,0
42.2888,730,0
42.2888,740,0
42.2888,750,0
42.2888,760,0
42.2888,770,0
42.2888,780,0
42.2888,790,0
42.2888,800,0
42.2888,810,0
42.2888,820,0
42.2888,830,0
42.2888,840,0
42.2888,850,0
42.2888,860,0
42.2888,870,0
42.2888,880,0
42.2888,890,0
42.2888,900,0
42.2888,910,0
42.2888,920,0
42.2888,930,0
42.2888,940,0
42.2888,950,0
42.2888,960,0
42.2888,970,0
42.2888,980,0
42.2888,990,0
42.9766,0,67
42.9766,10,109
42.9766,20,247
42.9766,30,475
42.9766,40,1025
42.9766,50,3012
42.9766,60,2093
42.9766,70,0
42.9766,80,0
42.9766,90,0
42.9766,100,0
42.9766,110,0
42.9766,120,0
42.9766,130,0
42.9766,140,0
42.9766,150,0
42.9766,160,0
42.9766,170,0
42.9766,180,0
42.9766,190,0
42.9766,200,0
